courier_id,courier_vehicle,courier_city,order_date,deliveries_count,avg_delivery_minutes,avg_total_order_minutes,on_time_deliveries,late_deliveries,shift_hours,on_time_pct,deliveries_per_shift_hour
C00256,scooter,DLJ,2026-04-24,1,24.0,39.0,1,0,6,1.0,0.167
C00063,car,YVN,2026-04-13,2,33.5,62.0,0,2,6,0.0,0.333
C00027,car,YVN,2026-03-29,1,11.0,39.0,1,0,9,1.0,0.111
C00249,scooter,YVN,2026-04-27,1,22.0,47.0,0,1,8,0.0,0.125
C00068,bike,GYU,2026-05-11,1,9.0,40.0,1,0,10,1.0,0.1
C00107,scooter,KPN,2026-05-10,1,27.0,53.0,0,1,6,0.0,0.167
C00061,scooter,YVN,2026-05-13,1,33.0,44.0,1,0,10,1.0,0.1
C00249,scooter,YVN,2026-05-05,1,17.0,33.0,1,0,8,1.0,0.125
C00271,bike,YVN,2026-05-12,2,22.5,44.5,1,1,9,0.5,0.222
C00194,scooter,YVN,2026-05-11,1,18.0,38.0,1,0,9,1.0,0.111
C00209,scooter,YVN,2026-05-17,2,26.0,50.0,1,1,10,0.5,0.2
C00177,scooter,YVN,2026-04-08,1,14.0,39.0,1,0,6,1.0,0.167
C00041,car,YVN,2026-04-29,1,17.0,29.0,1,0,6,1.0,0.167
C00293,car,KPN,2026-05-10,1,36.0,55.0,0,1,8,0.0,0.125
C00059,bike,GYU,2026-04-11,2,26.5,62.0,0,2,7,0.0,0.286
C00162,car,YVN,2026-04-06,1,27.0,42.0,1,0,6,1.0,0.167
C00193,car,YVN,2026-04-11,1,34.0,61.0,0,1,10,0.0,0.1
C00074,scooter,YVN,2026-04-25,1,40.0,68.0,0,1,9,0.0,0.111
C00244,scooter,VND,2026-04-26,1,24.0,45.0,1,0,8,1.0,0.125
C00289,bike,YVN,2026-04-04,1,10.0,42.0,1,0,10,1.0,0.1
C00298,car,YVN,2026-03-30,1,24.0,45.0,1,0,8,1.0,0.125
C00192,scooter,YVN,2026-04-26,1,38.0,61.0,0,1,6,0.0,0.167
C00104,bike,VND,2026-05-21,1,11.0,31.0,1,0,8,1.0,0.125
C00111,car,YVN,2026-05-23,1,24.0,54.0,0,1,7,0.0,0.143
C00044,bike,GYU,2026-05-24,1,16.0,43.0,1,0,6,1.0,0.167
C00098,scooter,YVN,2026-04-02,1,36.0,65.0,0,1,8,0.0,0.125
C00058,car,YVN,2026-04-06,1,24.0,53.0,0,1,9,0.0,0.111
C00161,bike,GYU,2026-04-03,1,39.0,64.0,0,1,6,0.0,0.167
C00124,scooter,GYU,2026-05-24,1,30.0,48.0,0,1,7,0.0,0.143
C00090,scooter,GYU,2026-04-06,2,30.0,51.0,0,2,7,0.0,0.286
C00163,bike,YVN,2026-04-19,1,10.0,34.0,1,0,8,1.0,0.125
C00066,car,YVN,2026-04-19,1,9.0,28.0,1,0,9,1.0,0.111
C00222,car,GYU,2026-04-10,1,23.0,41.0,1,0,10,1.0,0.1
C00139,scooter,YVN,2026-04-23,1,13.0,36.0,1,0,7,1.0,0.143
C00007,bike,YVN,2026-04-10,1,31.0,40.0,1,0,7,1.0,0.143
C00047,bike,GYU,2026-05-01,1,21.0,33.0,1,0,7,1.0,0.143
C00139,scooter,YVN,2026-04-29,1,35.0,61.0,0,1,7,0.0,0.143
C00293,car,KPN,2026-03-31,1,31.0,53.0,0,1,8,0.0,0.125
C00148,scooter,YVN,2026-04-12,1,23.0,48.0,0,1,7,0.0,0.143
C00189,bike,GYU,2026-05-10,1,21.0,55.0,0,1,8,0.0,0.125
C00187,scooter,YVN,2026-05-04,1,9.0,39.0,1,0,6,1.0,0.167
C00025,scooter,YVN,2026-04-10,1,10.0,47.0,0,1,6,0.0,0.167
C00255,car,YVN,2026-04-13,1,19.0,37.0,1,0,10,1.0,0.1
C00110,scooter,KPN,2026-04-14,1,18.0,53.0,0,1,8,0.0,0.125
C00270,bike,YVN,2026-04-16,1,21.0,44.0,1,0,9,1.0,0.111
C00113,car,VND,2026-04-22,1,39.0,61.0,0,1,10,0.0,0.1
C00162,car,YVN,2026-04-29,1,23.0,55.0,0,1,6,0.0,0.167
C00197,scooter,YVN,2026-05-23,1,37.0,66.0,0,1,6,0.0,0.167
C00091,car,YVN,2026-05-15,2,36.0,70.5,0,2,6,0.0,0.333
C00054,scooter,YVN,2026-04-01,1,34.0,62.0,0,1,7,0.0,0.143
C00014,scooter,YVN,2026-05-23,1,25.0,39.0,1,0,7,1.0,0.143
C00286,bike,VND,2026-05-10,1,39.0,66.0,0,1,7,0.0,0.143
C00179,scooter,YVN,2026-05-11,1,18.0,34.0,1,0,6,1.0,0.167
C00010,car,YVN,2026-04-03,1,22.0,36.0,1,0,7,1.0,0.143
C00103,bike,YVN,2026-05-12,1,36.0,58.0,0,1,9,0.0,0.111
C00246,car,GYU,2026-04-06,1,34.0,63.0,0,1,8,0.0,0.125
C00286,bike,VND,2026-04-23,1,37.0,64.0,0,1,7,0.0,0.143
C00004,scooter,KPN,2026-05-23,1,27.0,60.0,0,1,9,0.0,0.111
C00081,car,KPN,2026-04-06,1,15.0,34.0,1,0,7,1.0,0.143
C00153,car,YVN,2026-05-14,2,31.5,55.5,0,2,9,0.0,0.222
C00042,bike,YVN,2026-04-03,1,34.0,48.0,0,1,6,0.0,0.167
C00296,car,YVN,2026-05-10,1,12.0,45.0,1,0,10,1.0,0.1
C00005,bike,YVN,2026-04-27,1,28.0,44.0,1,0,7,1.0,0.143
C00092,car,YVN,2026-04-22,1,29.0,38.0,1,0,9,1.0,0.111
C00156,bike,YVN,2026-04-25,1,29.0,47.0,0,1,10,0.0,0.1
C00024,bike,YVN,2026-04-16,1,36.0,65.0,0,1,8,0.0,0.125
C00208,bike,YVN,2026-03-30,1,35.0,53.0,0,1,9,0.0,0.111
C00186,car,YVN,2026-05-12,1,15.0,43.0,1,0,7,1.0,0.143
C00014,scooter,YVN,2026-03-29,1,24.0,42.0,1,0,7,1.0,0.143
C00118,scooter,VND,2026-04-14,1,30.0,51.0,0,1,9,0.0,0.111
C00236,bike,GYU,2026-04-12,2,29.5,40.0,1,1,8,0.5,0.25
C00164,bike,YVN,2026-04-19,1,28.0,49.0,0,1,7,0.0,0.143
C00207,car,GYU,2026-05-16,1,35.0,56.0,0,1,8,0.0,0.125
C00012,scooter,VND,2026-05-12,1,35.0,65.0,0,1,8,0.0,0.125
C00040,bike,YVN,2026-04-30,1,20.0,42.0,1,0,9,1.0,0.111
C00038,car,YVN,2026-04-20,2,32.5,69.0,0,2,8,0.0,0.25
C00172,bike,YVN,2026-04-08,1,31.0,61.0,0,1,7,0.0,0.143
C00054,scooter,YVN,2026-05-09,1,13.0,40.0,1,0,7,1.0,0.143
C00164,bike,YVN,2026-04-13,1,12.0,35.0,1,0,7,1.0,0.143
C00073,scooter,GYU,2026-05-24,1,18.0,56.0,0,1,7,0.0,0.143
C00244,scooter,VND,2026-05-02,1,14.0,36.0,1,0,8,1.0,0.125
C00223,bike,YVN,2026-05-13,1,40.0,53.0,0,1,9,0.0,0.111
C00193,car,YVN,2026-05-16,2,21.0,51.5,1,1,10,0.5,0.2
C00257,bike,VND,2026-04-06,1,9.0,26.0,1,0,10,1.0,0.1
C00152,bike,KPN,2026-04-16,1,31.0,56.0,0,1,10,0.0,0.1
C00218,bike,YVN,2026-05-11,1,32.0,57.0,0,1,8,0.0,0.125
C00216,bike,YVN,2026-04-03,1,21.0,51.0,0,1,10,0.0,0.1
C00164,bike,YVN,2026-05-08,1,9.0,32.0,1,0,7,1.0,0.143
C00266,car,YVN,2026-05-18,1,13.0,41.0,1,0,8,1.0,0.125
C00156,bike,YVN,2026-05-12,1,19.0,39.0,1,0,10,1.0,0.1
C00225,car,VND,2026-05-13,1,32.0,60.0,0,1,10,0.0,0.1
C00203,scooter,GYU,2026-04-05,1,34.0,54.0,0,1,6,0.0,0.167
C00183,scooter,GYU,2026-05-14,1,20.0,43.0,1,0,7,1.0,0.143
C00268,bike,DLJ,2026-05-05,2,33.5,57.0,0,2,10,0.0,0.2
C00132,car,GYU,2026-04-14,1,9.0,26.0,1,0,9,1.0,0.111
C00236,bike,GYU,2026-04-17,1,25.0,34.0,1,0,8,1.0,0.125
C00235,scooter,YVN,2026-03-30,1,18.0,43.0,1,0,10,1.0,0.1
C00099,bike,YVN,2026-04-28,2,38.0,60.0,0,2,7,0.0,0.286
C00120,scooter,YVN,2026-04-28,1,36.0,52.0,0,1,6,0.0,0.167
C00288,bike,YVN,2026-04-05,1,9.0,26.0,1,0,9,1.0,0.111
C00115,scooter,YVN,2026-04-05,1,10.0,38.0,1,0,8,1.0,0.125
C00262,car,DLJ,2026-05-20,1,37.0,68.0,0,1,7,0.0,0.143
C00238,scooter,YVN,2026-03-31,1,30.0,60.0,0,1,7,0.0,0.143
C00165,bike,YVN,2026-05-06,1,27.0,48.0,0,1,7,0.0,0.143
C00185,scooter,VND,2026-03-31,1,13.0,43.0,1,0,7,1.0,0.143
C00012,scooter,VND,2026-04-08,1,24.0,37.0,1,0,8,1.0,0.125
C00085,scooter,GYU,2026-04-07,1,9.0,46.0,0,1,9,0.0,0.111
C00151,bike,YVN,2026-05-20,1,8.0,37.0,1,0,6,1.0,0.167
C00273,scooter,VND,2026-04-09,2,31.5,55.5,0,2,8,0.0,0.25
C00201,scooter,YVN,2026-04-07,1,40.0,70.0,0,1,6,0.0,0.167
C00278,scooter,GYU,2026-04-18,2,28.5,57.5,1,1,7,0.5,0.286
C00205,bike,VND,2026-05-13,1,13.0,33.0,1,0,7,1.0,0.143
C00044,bike,GYU,2026-04-09,1,24.0,47.0,0,1,6,0.0,0.167
C00278,scooter,GYU,2026-04-06,1,28.0,43.0,1,0,7,1.0,0.143
C00016,car,KPN,2026-05-10,1,10.0,39.0,1,0,6,1.0,0.167
C00028,bike,YVN,2026-04-17,1,34.0,48.0,0,1,10,0.0,0.1
C00036,scooter,DLJ,2026-05-13,4,26.75,44.5,1,3,10,0.25,0.4
C00198,car,GYU,2026-05-05,1,30.0,62.0,0,1,6,0.0,0.167
C00159,scooter,YVN,2026-04-17,1,12.0,30.0,1,0,9,1.0,0.111
C00096,car,VND,2026-04-26,1,35.0,1413.88,0,1,8,0.0,0.125
C00026,scooter,YVN,2026-05-08,1,20.0,51.0,0,1,6,0.0,0.167
C00216,bike,YVN,2026-03-31,1,9.0,20.0,1,0,10,1.0,0.1
C00020,car,GYU,2026-04-02,1,23.0,50.0,0,1,10,0.0,0.1
C00243,car,YVN,2026-04-18,2,21.0,46.5,1,1,10,0.5,0.2
C00109,bike,YVN,2026-04-15,2,31.5,67.0,0,2,7,0.0,0.286
C00040,bike,YVN,2026-05-10,1,15.0,46.0,0,1,9,0.0,0.111
C00209,scooter,YVN,2026-03-29,1,10.0,39.0,1,0,10,1.0,0.1
C00054,scooter,YVN,2026-04-21,2,26.0,47.0,1,1,7,0.5,0.286
C00265,scooter,YVN,2026-05-19,1,9.0,31.0,1,0,7,1.0,0.143
C00214,car,YVN,2026-04-10,1,18.0,37.0,1,0,10,1.0,0.1
C00090,scooter,GYU,2026-04-17,1,25.0,44.0,1,0,7,1.0,0.143
C00035,car,YVN,2026-05-08,1,15.0,35.0,1,0,10,1.0,0.1
C00140,scooter,YVN,2026-04-28,2,23.5,50.5,0,2,10,0.0,0.2
C00011,scooter,GYU,2026-04-29,1,31.0,55.0,0,1,9,0.0,0.111
C00030,scooter,YVN,2026-05-08,1,25.0,40.0,1,0,8,1.0,0.125
C00136,bike,VND,2026-04-09,1,25.0,55.0,0,1,8,0.0,0.125
C00177,scooter,YVN,2026-04-23,2,37.0,66.5,0,2,6,0.0,0.333
C00164,bike,YVN,2026-05-25,1,29.0,60.0,0,1,7,0.0,0.143
C00105,bike,VND,2026-04-06,1,40.0,53.0,0,1,10,0.0,0.1
C00046,bike,KPN,2026-04-18,1,32.0,65.0,0,1,8,0.0,0.125
C00297,car,YVN,2026-04-01,1,16.0,37.0,1,0,8,1.0,0.125
C00278,scooter,GYU,2026-05-20,1,34.0,47.0,0,1,7,0.0,0.143
C00248,scooter,GYU,2026-04-06,1,16.0,38.0,1,0,7,1.0,0.143
C00136,bike,VND,2026-05-08,1,9.0,24.0,1,0,8,1.0,0.125
C00056,scooter,GYU,2026-04-17,1,32.0,61.0,0,1,8,0.0,0.125
C00113,car,VND,2026-03-31,2,20.5,46.5,1,1,10,0.5,0.2
C00153,car,YVN,2026-05-21,1,36.0,63.0,0,1,9,0.0,0.111
C00067,scooter,GYU,2026-04-16,1,29.0,39.0,1,0,6,1.0,0.167
C00214,car,YVN,2026-05-09,1,30.0,65.0,0,1,10,0.0,0.1
C00011,scooter,GYU,2026-04-30,2,27.0,48.0,1,1,9,0.5,0.222
C00210,car,KPN,2026-05-16,1,21.0,54.0,0,1,7,0.0,0.143
C00206,bike,GYU,2026-05-27,2,35.5,64.0,0,2,10,0.0,0.2
C00052,car,YVN,2026-03-30,1,21.0,38.0,1,0,8,1.0,0.125
C00254,bike,YVN,2026-04-26,1,38.0,57.0,0,1,8,0.0,0.125
C00064,bike,YVN,2026-04-05,1,18.0,29.0,1,0,10,1.0,0.1
C00295,bike,GYU,2026-04-04,1,8.0,33.0,1,0,10,1.0,0.1
C00078,bike,YVN,2026-04-26,1,37.0,72.0,0,1,7,0.0,0.143
C00056,scooter,GYU,2026-05-06,2,21.5,40.5,1,1,8,0.5,0.25
C00254,bike,YVN,2026-04-08,1,27.0,55.0,0,1,8,0.0,0.125
C00187,scooter,YVN,2026-05-06,3,13.33,37.33,3,0,6,1.0,0.5
C00243,car,YVN,2026-04-14,1,25.0,34.0,1,0,10,1.0,0.1
C00059,bike,GYU,2026-05-06,1,17.0,35.0,1,0,7,1.0,0.143
C00255,car,YVN,2026-04-21,1,19.0,39.0,1,0,10,1.0,0.1
C00251,bike,GYU,2026-05-16,1,17.0,52.0,0,1,8,0.0,0.125
C00179,scooter,YVN,2026-05-07,1,16.0,38.0,1,0,6,1.0,0.167
C00100,scooter,YVN,2026-05-14,2,14.0,31.0,2,0,8,1.0,0.25
C00271,bike,YVN,2026-04-09,2,23.5,51.5,1,1,9,0.5,0.222
C00206,bike,GYU,2026-04-04,1,30.0,61.0,0,1,10,0.0,0.1
C00149,scooter,VND,2026-04-07,1,22.0,54.0,0,1,9,0.0,0.111
C00107,scooter,KPN,2026-05-04,2,21.0,44.5,1,1,6,0.5,0.333
C00008,scooter,YVN,2026-04-04,1,31.0,44.0,1,0,8,1.0,0.125
C00192,scooter,YVN,2026-04-19,1,35.0,68.0,0,1,6,0.0,0.167
C00015,scooter,YVN,2026-04-17,1,40.0,76.0,0,1,9,0.0,0.111
C00137,scooter,YVN,2026-04-08,1,34.0,49.0,0,1,7,0.0,0.143
C00277,bike,YVN,2026-04-09,1,11.0,40.0,1,0,9,1.0,0.111
C00035,car,YVN,2026-05-06,2,28.0,54.0,1,1,10,0.5,0.2
C00285,scooter,GYU,2026-04-21,2,23.5,54.0,0,2,8,0.0,0.25
C00272,scooter,GYU,2026-04-07,1,21.0,36.0,1,0,10,1.0,0.1
C00236,bike,GYU,2026-03-29,1,22.0,55.0,0,1,8,0.0,0.125
C00243,car,YVN,2026-05-21,1,38.0,69.0,0,1,10,0.0,0.1
C00221,car,GYU,2026-04-28,2,30.0,55.5,0,2,7,0.0,0.286
C00039,car,YVN,2026-05-18,1,30.0,51.0,0,1,7,0.0,0.143
C00128,bike,KPN,2026-04-04,1,40.0,75.0,0,1,9,0.0,0.111
C00095,scooter,GYU,2026-04-28,1,28.0,56.0,0,1,8,0.0,0.125
C00121,car,GYU,2026-03-29,2,16.0,38.5,2,0,7,1.0,0.286
C00063,car,YVN,2026-05-22,1,8.0,29.0,1,0,6,1.0,0.167
C00214,car,YVN,2026-04-30,1,19.0,39.0,1,0,10,1.0,0.1
C00199,scooter,VND,2026-04-14,1,16.0,47.0,0,1,7,0.0,0.143
C00221,car,GYU,2026-04-20,1,20.0,49.0,0,1,7,0.0,0.143
C00078,bike,YVN,2026-05-07,1,35.0,55.0,0,1,7,0.0,0.143
C00274,bike,YVN,2026-04-03,1,9.0,22.0,1,0,7,1.0,0.143
C00261,scooter,YVN,2026-04-22,1,12.0,42.0,1,0,6,1.0,0.167
C00128,bike,KPN,2026-05-14,1,39.0,61.0,0,1,9,0.0,0.111
C00105,bike,VND,2026-05-03,1,23.0,35.0,1,0,10,1.0,0.1
C00253,car,VND,2026-04-29,2,24.0,49.0,1,1,7,0.5,0.286
C00021,scooter,GYU,2026-05-21,1,30.0,63.0,0,1,8,0.0,0.125
C00160,bike,GYU,2026-05-12,2,25.0,55.5,1,1,8,0.5,0.25
C00243,car,YVN,2026-05-11,1,38.0,54.0,0,1,10,0.0,0.1
C00053,bike,YVN,2026-04-17,1,18.0,43.0,1,0,9,1.0,0.111
C00174,car,YVN,2026-05-16,2,27.0,56.0,0,2,8,0.0,0.25
C00279,car,YVN,2026-05-02,2,31.0,54.0,0,2,8,0.0,0.25
C00005,bike,YVN,2026-03-30,2,37.5,69.5,0,2,7,0.0,0.286
C00002,car,GYU,2026-04-15,1,13.0,43.0,1,0,8,1.0,0.125
C00098,scooter,YVN,2026-04-05,1,9.0,39.0,1,0,8,1.0,0.125
C00018,car,KPN,2026-04-23,1,30.0,59.0,0,1,8,0.0,0.125
C00293,car,KPN,2026-04-14,1,39.0,61.0,0,1,8,0.0,0.125
C00266,car,YVN,2026-05-03,2,21.0,43.5,1,1,8,0.5,0.25
C00125,scooter,GYU,2026-05-18,1,33.0,54.0,0,1,8,0.0,0.125
C00187,scooter,YVN,2026-04-17,1,21.0,43.0,1,0,6,1.0,0.167
C00200,scooter,GYU,2026-04-18,1,11.0,35.0,1,0,7,1.0,0.143
C00264,bike,YVN,2026-04-06,1,32.0,60.0,0,1,10,0.0,0.1
C00072,bike,VND,2026-05-13,1,35.0,62.0,0,1,6,0.0,0.167
C00273,scooter,VND,2026-05-01,1,25.0,38.0,1,0,8,1.0,0.125
C00188,car,KPN,2026-04-06,1,21.0,52.0,0,1,9,0.0,0.111
C00015,scooter,YVN,2026-05-25,1,13.0,39.0,1,0,9,1.0,0.111
C00299,scooter,VND,2026-05-07,1,34.0,64.0,0,1,6,0.0,0.167
C00098,scooter,YVN,2026-05-15,1,17.0,34.0,1,0,8,1.0,0.125
C00094,bike,VND,2026-04-25,1,10.0,24.0,1,0,6,1.0,0.167
C00066,car,YVN,2026-04-01,1,14.0,48.0,0,1,9,0.0,0.111
C00038,car,YVN,2026-03-29,3,20.33,44.67,2,1,8,0.6667,0.375
C00217,bike,YVN,2026-04-30,3,28.67,53.0,0,3,7,0.0,0.429
C00093,bike,YVN,2026-05-15,1,30.0,53.0,0,1,6,0.0,0.167
C00172,bike,YVN,2026-05-20,1,16.0,46.0,0,1,7,0.0,0.143
C00016,car,KPN,2026-03-31,1,37.0,49.0,0,1,6,0.0,0.167
C00101,car,YVN,2026-05-17,1,35.0,57.0,0,1,7,0.0,0.143
C00049,scooter,GYU,2026-05-20,1,17.0,33.0,1,0,9,1.0,0.111
C00062,scooter,GYU,2026-04-09,1,17.0,42.0,1,0,10,1.0,0.1
C00152,bike,KPN,2026-05-23,1,39.0,56.0,0,1,10,0.0,0.1
C00117,car,GYU,2026-04-16,1,10.0,41.0,1,0,6,1.0,0.167
C00120,scooter,YVN,2026-04-16,1,36.0,62.0,0,1,6,0.0,0.167
C00064,bike,YVN,2026-04-02,1,8.0,23.0,1,0,10,1.0,0.1
C00195,bike,YVN,2026-05-16,1,34.0,66.0,0,1,7,0.0,0.143
C00081,car,KPN,2026-05-16,1,24.0,39.0,1,0,7,1.0,0.143
C00299,scooter,VND,2026-04-25,3,31.33,58.33,0,3,6,0.0,0.5
C00178,scooter,GYU,2026-05-24,1,16.0,38.0,1,0,6,1.0,0.167
C00175,scooter,YVN,2026-05-10,1,27.0,46.0,0,1,9,0.0,0.111
C00167,car,YVN,2026-05-03,1,743.0,762.0,0,1,6,0.0,0.167
C00095,scooter,GYU,2026-04-19,1,35.0,58.0,0,1,8,0.0,0.125
C00070,bike,VND,2026-05-07,1,23.0,46.0,0,1,6,0.0,0.167
C00210,car,KPN,2026-05-08,2,390.0,406.5,0,2,7,0.0,0.286
C00157,car,VND,2026-05-23,1,35.0,51.0,0,1,6,0.0,0.167
C00150,bike,YVN,2026-04-07,1,34.0,54.0,0,1,7,0.0,0.143
C00134,bike,KPN,2026-05-25,1,8.0,43.0,1,0,6,1.0,0.167
C00071,car,VND,2026-05-25,1,31.0,47.0,0,1,8,0.0,0.125
C00093,bike,YVN,2026-03-30,1,17.0,43.0,1,0,6,1.0,0.167
C00190,scooter,YVN,2026-05-14,1,35.0,60.0,0,1,8,0.0,0.125
C00231,bike,GYU,2026-04-09,1,19.0,54.0,0,1,8,0.0,0.125
C00170,car,GYU,2026-04-27,1,30.0,55.0,0,1,9,0.0,0.111
C00025,scooter,YVN,2026-05-19,1,12.0,35.0,1,0,6,1.0,0.167
C00162,car,YVN,2026-05-19,1,18.0,40.0,1,0,6,1.0,0.167
C00028,bike,YVN,2026-05-02,3,19.67,47.33,2,1,10,0.6667,0.3
C00272,scooter,GYU,2026-05-16,1,35.0,47.0,0,1,10,0.0,0.1
C00037,scooter,YVN,2026-04-27,2,20.5,36.5,2,0,7,1.0,0.286
C00169,scooter,YVN,2026-04-19,1,20.0,41.0,1,0,8,1.0,0.125
C00152,bike,KPN,2026-04-14,1,16.0,40.0,1,0,10,1.0,0.1
C00060,scooter,YVN,2026-03-29,2,17.0,45.0,1,1,9,0.5,0.222
C00094,bike,VND,2026-03-30,1,19.0,37.0,1,0,6,1.0,0.167
C00214,car,YVN,2026-05-19,1,30.0,64.0,0,1,10,0.0,0.1
C00063,car,YVN,2026-04-21,1,15.0,24.0,1,0,6,1.0,0.167
C00284,scooter,GYU,2026-05-24,1,16.0,47.0,0,1,8,0.0,0.125
C00243,car,YVN,2026-04-03,1,23.0,41.0,1,0,10,1.0,0.1
C00200,scooter,GYU,2026-05-13,1,27.0,54.0,0,1,7,0.0,0.143
C00074,scooter,YVN,2026-05-27,2,23.0,48.5,1,1,9,0.5,0.222
C00219,scooter,YVN,2026-05-08,1,17.0,28.0,1,0,10,1.0,0.1
C00253,car,VND,2026-05-06,2,22.5,54.0,1,1,7,0.5,0.286
C00197,scooter,YVN,2026-05-07,2,35.0,51.0,0,2,6,0.0,0.333
C00288,bike,YVN,2026-04-29,1,12.0,44.0,1,0,9,1.0,0.111
C00006,scooter,YVN,2026-04-06,1,33.0,55.0,0,1,10,0.0,0.1
C00087,bike,GYU,2026-05-10,1,11.0,44.0,1,0,6,1.0,0.167
C00052,car,YVN,2026-05-14,1,27.0,61.0,0,1,8,0.0,0.125
C00259,car,YVN,2026-05-10,1,16.0,48.0,0,1,10,0.0,0.1
C00186,car,YVN,2026-05-16,2,32.0,53.0,0,2,7,0.0,0.286
C00117,car,GYU,2026-05-15,1,36.0,63.0,0,1,6,0.0,0.167
C00266,car,YVN,2026-05-17,1,10.0,30.0,1,0,8,1.0,0.125
C00136,bike,VND,2026-04-29,1,16.0,32.0,1,0,8,1.0,0.125
C00141,bike,GYU,2026-04-21,1,21.0,47.0,0,1,6,0.0,0.167
C00170,car,GYU,2026-05-10,1,31.0,41.0,1,0,9,1.0,0.111
C00023,car,YVN,2026-05-09,1,24.0,54.0,0,1,8,0.0,0.125
C00100,scooter,YVN,2026-05-01,1,24.0,56.0,0,1,8,0.0,0.125
C00072,bike,VND,2026-04-03,1,29.0,42.0,1,0,6,1.0,0.167
C00097,car,GYU,2026-04-12,1,10.0,27.0,1,0,9,1.0,0.111
C00266,car,YVN,2026-04-21,1,27.0,56.0,0,1,8,0.0,0.125
C00165,bike,YVN,2026-05-09,1,10.0,43.0,1,0,7,1.0,0.143
C00032,scooter,VND,2026-04-23,1,28.0,63.0,0,1,8,0.0,0.125
C00060,scooter,YVN,2026-04-13,1,20.0,39.0,1,0,9,1.0,0.111
C00016,car,KPN,2026-05-03,1,14.0,43.0,1,0,6,1.0,0.167
C00115,scooter,YVN,2026-04-14,1,8.0,31.0,1,0,8,1.0,0.125
C00268,bike,DLJ,2026-04-28,3,20.33,44.67,2,1,10,0.6667,0.3
C00212,scooter,YVN,2026-05-03,1,12.0,43.0,1,0,7,1.0,0.143
C00153,car,YVN,2026-04-01,2,19.5,49.0,0,2,9,0.0,0.222
C00275,car,VND,2026-04-14,1,31.0,59.0,0,1,6,0.0,0.167
C00267,car,VND,2026-05-06,1,23.0,50.0,0,1,8,0.0,0.125
C00127,bike,GYU,2026-05-22,1,12.0,33.0,1,0,8,1.0,0.125
C00228,scooter,GYU,2026-05-27,1,29.0,57.0,0,1,10,0.0,0.1
C00007,bike,YVN,2026-04-15,1,23.0,51.0,0,1,7,0.0,0.143
C00131,bike,VND,2026-04-07,1,20.0,50.0,0,1,7,0.0,0.143
C00069,car,DLJ,2026-04-25,1,21.0,54.0,0,1,7,0.0,0.143
C00018,car,KPN,2026-04-11,1,23.0,54.0,0,1,8,0.0,0.125
C00249,scooter,YVN,2026-04-28,1,31.0,59.0,0,1,8,0.0,0.125
C00055,scooter,GYU,2026-05-02,1,30.0,58.0,0,1,8,0.0,0.125
C00133,bike,YVN,2026-05-25,1,15.0,49.0,0,1,8,0.0,0.125
C00123,bike,GYU,2026-04-22,1,15.0,33.0,1,0,9,1.0,0.111
C00150,bike,YVN,2026-05-15,1,8.0,23.0,1,0,7,1.0,0.143
C00293,car,KPN,2026-03-30,3,27.33,54.33,1,2,8,0.3333,0.375
C00214,car,YVN,2026-04-07,2,29.5,55.5,0,2,10,0.0,0.2
C00100,scooter,YVN,2026-04-12,2,21.0,46.5,1,1,8,0.5,0.25
C00221,car,GYU,2026-05-22,1,11.0,28.0,1,0,7,1.0,0.143
C00235,scooter,YVN,2026-04-06,1,11.0,43.0,1,0,10,1.0,0.1
C00001,car,DLJ,2026-04-18,2,22.0,46.0,1,1,7,0.5,0.286
C00049,scooter,GYU,2026-04-16,1,20.0,36.0,1,0,9,1.0,0.111
C00090,scooter,GYU,2026-04-05,2,17.0,28.0,2,0,7,1.0,0.286
C00086,bike,VND,2026-04-24,1,36.0,63.0,0,1,9,0.0,0.111
C00290,bike,YVN,2026-04-10,1,14.0,46.0,0,1,6,0.0,0.167
C00065,scooter,YVN,2026-04-23,1,23.0,53.0,0,1,6,0.0,0.167
C00267,car,VND,2026-04-15,1,33.0,68.0,0,1,8,0.0,0.125
C00282,scooter,YVN,2026-04-16,1,26.0,44.0,1,0,10,1.0,0.1
C00129,scooter,YVN,2026-05-13,1,9.0,39.0,1,0,8,1.0,0.125
C00010,car,YVN,2026-05-08,2,25.5,42.5,1,1,7,0.5,0.286
C00251,bike,GYU,2026-04-14,1,34.0,61.0,0,1,8,0.0,0.125
C00142,scooter,YVN,2026-05-19,1,28.0,39.0,1,0,10,1.0,0.1
C00059,bike,GYU,2026-04-24,1,26.0,46.0,0,1,7,0.0,0.143
C00082,bike,YVN,2026-03-31,1,23.0,44.0,1,0,9,1.0,0.111
C00039,car,YVN,2026-04-13,1,36.0,66.0,0,1,7,0.0,0.143
C00042,bike,YVN,2026-05-13,1,39.0,69.0,0,1,6,0.0,0.167
C00163,bike,YVN,2026-04-01,1,11.0,37.0,1,0,8,1.0,0.125
C00298,car,YVN,2026-05-11,1,37.0,53.0,0,1,8,0.0,0.125
C00182,bike,YVN,2026-05-15,1,11.0,45.0,1,0,10,1.0,0.1
C00002,car,GYU,2026-04-05,1,35.0,57.0,0,1,8,0.0,0.125
C00056,scooter,GYU,2026-05-11,1,11.0,44.0,1,0,8,1.0,0.125
C00156,bike,YVN,2026-04-23,1,14.0,42.0,1,0,10,1.0,0.1
C00209,scooter,YVN,2026-04-17,1,21.0,43.0,1,0,10,1.0,0.1
